38א | אשדוד: תחנה מרכזית
87א | פתח תקווה: מסוף משה ארנס
54 | פקיעין: בוקיעה
111 | כפר ברוך: תחנת הרכבת
21 | חנה וסע
21 | רכבת הראשונים
122 | טבריה: תחנה מרכזית
122 | עוזייר: שכונה צפונית
532 | תל אביב יפו: תחנה מרכזית
22 | יטבתה: יטבתה
22 | אילת: מרכז רפואי יוספטל
23 | יהל: מרכז
23 | אילת: מרכז רפואי יוספטל
24 | חבל אילות: מסוף מרכזי
7א | בית עלמין
589 | בני ברק: אזור התעשייה
589 | עמנואל: מרכז
632 | תל אביב יפו: תחנה מרכזית
104 | רמת גן: שער מזרחי שיבא
104 | רמת גן: מגדל אשפוז שיבא
44 | מנוף: מרכז
4 | גבעה ג'
24 | תחנת הר הרצל
24 | מסוף שטרן
26 | מסוף שטרן
26א | אקווריום ישראל
27 | תחנת הר הרצל
27 | ירושלים: תחנת הר הרצל
27 | הדסה עין כרם
28 | ירושלים: מלון רימונים
454 | תל אביב יפו: רכבת מרכז
784 | חיפה: טכניון
54 | תחנה מרכזית
336 | בני עי''ש: מרכז
208 | צומת חלוצי התעשיה
63 | הרצליה: בית ספר שזר
85 | נווה עמל
90 | כפר בתיה
96 | נוה נאמן
73 | נווה אברהם
30 | באר שבע: תחנה מרכזית
50 | ערערה בנגב: מרכז
50 | באר שבע: בית הלוחם
73 | מתחם 200
74 | נוה נאמן
76 | מתחם 200
83 | כפר סבא: תקומה
88 | שביב
82 | קרית חינוך שפירא
142 | באר טוביה: מרכז
142 | אשדוד: תחנה מרכזית
224 | רכבת בת גלים
57 | אחוזת ברכפלד
343 | באר שבע: תחנה מרכזית
9 | מגדל העמק: קרית המדע
263 | אוניברסיטת אבו דיס
24 | נצרת: מרכז
25 | נוף הגליל: אזור תעשיה צפורית
59 | קרית שמונה: תחנה מרכזית
52 | גבעת עדן
91 | שכונת זיו
7 | רכבת יבנה מזרח
7 | רכבת יבנה מערב
27 | מפעלי כנות: אזור תעשיה
43 | אשדוד: תחנה מרכזית
45 | יבנה: תחנה מרכזית
45 | אשדוד: תחנה מרכזית
50 | רחובות: תחנה מרכזית
181 | ראשון לציון: מכון וולקני
181 | יבנה: תחנה מרכזית
51 | רחובות: מ.רפואי קפלן
349 | אשדוד: רכבת עד הלום
213 | אשדוד: תחנה מרכזית
325 | תל אביב יפו: תחנה מרכזית
325 | אשדוד: תחנה מרכזית
221 | רחובות: קרית דוד
221 | אשדוד: רכבת עד הלום
317 | פתח תקווה: מסוף משה ארנס
317 | אשדוד: תחנה מרכזית
959 | טבריה: תחנה מרכזית
218 | מחסום קלנדיה
588 | מודיעין עילית: אזור תעשיה
581 | מודיעין עילית: אזור תעשיה
582 | רכסים: גבעה ג
686 | אופקים: בן גוריון
881 | אשדוד: רובע ג
881 | מודיעין עילית: מסוף
871 | מודיעין עילית: מרכז
883 | ראשון לציון: בית עלמין
883 | מודיעין עילית: מסוף
885 | בית שמש: רמת בית שמש ד
875 | בית שמש: רמת בית שמש ד
432 | גשר: מרכז הישוב
240 | קרית גת: תחנה מרכזית
240 | שדרות: נאות אשכול
250 | קרית גת: תחנה מרכזית
250 | אשקלון: תחנה מרכזית
252 | קרית גת: תחנה מרכזית
252 | אשקלון: תחנה מרכזית
3 | כרמי גת
31 | תפרח: אור החיים
31 | אופקים: פארק אופקים
323 | נתיבות: נווה שרון
330 | אופקים: פארק אופקים
330 | באר שבע: תחנה מרכזית
332 | אופקים: פארק אופקים
332 | באר שבע: תחנה מרכזית
40 | באר שבע: תחנה מרכזית
41 | מרחבים: מחנה חצרים
41 | באר שבע: תחנה מרכזית
944 | תת בעלזא
940 | אולמי קונטיננטל
299 | אום אל פחם: מסוף אוטובוסים
68 | מג'דל שמס: קניון פאריד מול
68 | בוקעתא: בית ספר
12 | כעביה טבאש חג'אג'רה: טבאש
15 | קרית אונו: פסגת אונו
15 | אור יהודה: מסוף אור יהודה
71 | חריש: מעוף
71 | בנימינה גבעת עדה: תחנת הרכבת
796 | חיפה: אוניברסיטה
796 | זמר: צומת זמר
353 | עכו: המכללה
353 | נצרת: ביג פאשן
380 | חיפה: מרכזית המפרץ
380 | מרום הגליל: כלא צלמון חרמון
320 | חיפה: מרכזית המפרץ
320 | עמק יזרעאל: כניסה מערבית
34 | שוק עירוני
34 | הר יונה
63 | נצרת: ביג פאשן
63 | ריינה: מרכז
488 | כפר מנדא: מרכז
71 | מרכז
75 | מזור: מרכז
444 | נמל תעופה בן גוריון: טרמינל 3
32 | הר יונה
151 | עכו: תחנה מרכזית
157 | קרית ביאליק: אזור התעשייה
282 | אבו סנאן: מרכז
282 | חיפה: מרכזית המפרץ
284 | ירכא: משפחת קדמאני
284 | חיפה: מרכזית המפרץ
306 | חיפה: מרכזית המפרץ
306 | כפר מנדא: מרכז
300 | סח'נין: המכללה
300 | עראמשה: מרכז
312 | ירכא: מרכז
313 | ירכא: מרכז
313 | יאנוח ג'ת: מרכז
2 | רמות
20 | כסיפה: בית ספר
20 | באר שבע: תחנה מרכזית
24 | כסיפה: אמטיראת
70 | שגב שלום: מרכז
70 | באר שבע: בית הלוחם
62 | באר שבע: תחנה מרכזית
331 | חיפה: מרכזית המפרץ
289 | אריאל: אוניברסיטה
703 | תל אביב יפו: תחנה מרכזית
56 | שפרעם: מרכז
56 | סח'נין: מרכז
57 | טמרה: מגרש כדורגל
57 | כרמיאל: תחנת הרכבת
284 | ראשון לציון: תחנה מרכזית
284 | אשדוד: תחנה מרכזית
312 | תל אביב יפו: תחנה מרכזית
312 | אשדוד: תחנה מרכזית
313 | רמלה: תחנה מרכזית
313 | אשדוד: תחנה מרכזית
314 | קרית אונו: עבר הירדן
315 | רמת גן: שער מזרחי שיבא
315 | אשדוד: תחנה מרכזית
320 | תל אביב יפו: תחנה מרכזית
98 | רוממה
789 | הדר ארלוזורוב
320 | אשדוד: תחנה מרכזית
321 | תל אביב יפו: תחנה מרכזית
321 | אשדוד: רובע טו
322 | אשדוד: רכבת עד הלום
323 | רמלה: תחנה מרכזית
323 | אשדוד: תחנה מרכזית
326 | תל אביב יפו: תחנה מרכזית
330 | נמל תעופה בן גוריון: טרמינל 3
330 | אשדוד: תחנה מרכזית
340 | בני עי''ש: מרכז
333 | אשדוד: רובע טו
49 | רחובות: ת.רכבת רחובות
49 | יבנה: תחנה מרכזית
398 | יהוד מונוסון: מכבי
921 | תל אביב יפו: סמינר בית יעקב
582 | מודיעין עילית: אזור תעשיה
686 | מודיעין עילית: מסוף
32 | שוק עירוני
148 | עכו: תחנה מרכזית
104 | ירושלים: שער יפו
106 | גבעת משואה
106 | תחנה מרכזית
107 | תחנה מרכזית
107 | חומת שמואל
120 | מעלה אדומים: תיכון אמית
120 | ירושלים: מ.מסחרי רמת אשכול
122 | ירושלים: גבעת שאול
124 | מעלה אדומים: תיכון אמית
390 | תל אביב יפו: תחנה מרכזית
399 | אילת: תחנה מרכזית
794 | כפר חסידים א': מרכז
846 | צפת: תחנה מרכזית
848 | כרמיאל: תחנה מרכזית
5 | מרכז
17 | כפר גבירול
42 | קניון גני הדרים
47 | קניון גני הדרים
70 | המושבה
953 | ירושלים: תחנה מרכזית
85 | גבעת עדן
89 | תיכון בית אליעזר
90 | תיכון בית אליעזר
94 | מרכז
95 | ביתר
95 | שכונת הפארק
955 | נוף הגליל: אזור תעשייה ג'
80 | גבים
80 | רותם
352 | דימונה: בית ספר יצחק שדה
853 | תל אביב יפו: תחנה מרכזית
454 | רהט: חממות
129 | בני ברק: מגדלי ב.ס.ר
224 | ירושלים: סנהדריה המורחבת
208 | תחנת הרכבל
267 | אפרת: תאנה
267 | ירושלים: בנייני האומה
113 | ירושלים: קרית הממשלה
103 | תל אביב יפו: רכבת מרכז
150 | רמלה: תחנה מרכזית
202 | פתח תקווה: רכבת קרית אריה
202 | מודיעין מכבים רעות: לב העיר
377 | ירושלים: הר נוף
117 | יקנעם עילית: גבעת יערה
943 | מעייני הישועה
945 | מעייני הישועה
430 | טבריה: תחנה מרכזית
83 | קרית חינוך שפירא
22 | המרכבה
22 | מוזיאון אגד
21 | רמת השרון: מסוף קדמה
21 | תל אביב יפו: מסוף כרמלית
3 | ג'לג'וליה: שכונה צפונית
3א | ראש העין: פארק תעשיה אפק
17 | קריית חינוך
6א | קריית עתידים
256 | תל אביב יפו: רכבת מרכז
3 | רעננה: תחנת הרכבת
365 | אשקלון: תחנה מרכזית
926 | בני ברק: הרב שך
40א | נוה פז
19 | רעננה: לב הפארק
157 | כאבול: מרכז
90 | מרכז העיר
86 | שכונת זיו
801 | שמגר
801 | רמות ד
180 | אלעד: מסוף אוטובוסים
280 | בני ברק: אזור התעשייה
117 | כפר יהושע: תחנת הרכבת
256 | גני תקווה: בורוכוב
12 | הר יונה
51 | כעביה דרום
912 | תת בעלזא
795 | חולון: ימית 2000
848 | תל אביב יפו: תחנה מרכזית
48א | דימונה: שוק עירוני
960 | ירושלים: תחנה מרכזית
960 | חיפה: מרכזית המפרץ
96 | רוממה
122 | מעלה אדומים: תיכון אמית
555 | ירושלים: תחנה מרכזית
244 | ירושלים: סנהדריה המורחבת
244 | ביתר עילית: גבעה ב
245 | ירושלים: הר נוף
245 | ביתר עילית: גבעה ב
290 | ירושלים: סנהדריה המורחבת
290 | ביתר עילית: גבעה א
614 | בני ברק: בית עלמין
614 | נתניה: פרדס הגדוד
993 | צפת: תחנה מרכזית
993 | ירושלים: סנהדריה המורחבת
59 | קרית ספר
296 | אריאל: אוניברסיטה
36 | ביר הדאג': תיכון אורט
2 | שכונה 31
2 | חממות
170 | רמת הנגב: כניסה
170 | באר שבע: תחנה מרכזית
843 | גולן: צומת יהודיה
843 | תל אביב יפו: תחנה מרכזית
5 | שוק עירוני
51 | זרועה: מרכז
52 | בית קמה: צומת בית קמה
53 | נתיבות: תחנת הרכבת
54 | שדות נגב: שיבולים כניסה
66 | קרית גת: תחנת הרכבת
68 | קרית גת: תחנת הרכבת
69 | איתן: מרכז
16 | קנה בושם
55 | אזור תעשייה ג
4 | רמות
380 | באר שבע: תחנה מרכזית
386 | ערד: מלונות
9 | הרצליה: תחנת הרכבת
324 | קרית גת: תחנת הרכבת
324 | בית שמש: תחנת הרכבת
138 | תל אביב יפו: רכבת מרכז
48 | גבעת התחמושת
955 | ירושלים: תחנה מרכזית
44 | תל אביב יפו: קריית עתידים
69 | רכבת ספיר
69 | נאות הרצל
164 | ירושלים: גבעת התחמושת
166 | ירושלים: גבעת התחמושת
921 | חיפה: מרכזית חוף הכרמל
130 | נתניה: תחנה מרכזית
813 | מקור ברוך
815 | בית יעקב מרכז
293 | רמלה: תחנה מרכזית
292 | אשדוד: תחנה מרכזית
32 | חיפה: רחוב החשמל
335 | זבולון: מחנה ג'למה
335 | כפר כנא: מרכז
2 | רכבת גני אביב
11 | לוד: בית חרושת כרמל
11 | רמלה: פיקוד העורף
153 | תל אביב יפו: רכבת מרכז
340 | מודיעין עילית: אזור תעשיה
14 | אודם: מרכז
16 | גולן: צומת כורסי
21 | דריג'את: מרכז
101 | מודיעין מכבים רעות: הנחלים
330 | ירושלים: בנייני האומה
76 | נוף יזרעאל
87 | נוף הגליל: מרכז דדו
192 | נס הרים: מרכז
184 | ירושלים: בנייני האומה
408 | פתח תקווה: הדר גנים
408 | בית שמש: חזון עובדיה
100 | בית דגן: חניון שפירים
452 | רמלה: אורט רמלה לוד
349 | תל אביב יפו: תחנה מרכזית
177 | ביתר עילית: גבעה ב
706 | חדרה: תחנה מרכזית
58 | קרית ספר
53 | אחוזת ברכפלד
108 | אזור תעשיה תלפיות
5 | הנוטר
75 | בית ספר בית יוסף
76 | בית ספר בית יוסף
83 | גאולים
69 | תחנה מרכזית
80 | תפארת טבריה
82 | גאולים
209 | מעלה אדומים: נופי הסלע
77 | נשר: תל חנן
13 | חוף ים אולגה
184 | מטע: מרכז
455 | ביתר עילית: גבעה ב
480 | ירושלים: שער יפו
190 | קרית יערים: מרכז
411 | תל אביב יפו: תחנה מרכזית
356 | קרית מלאכי: נחלת הר חבד
67 | באר שבע: בית הלוחם
118 | צור יצחק: מרכז
357 | ירושלים: סנהדריה המורחבת
175 | הגליל העליון: צומת תל חי
281 | חיפה: מרכזית המפרץ
421 | מצדה: כניסה מזרחית
802 | רוממה
805 | סמינר בית יעקב
811 | רמות ד
814 | בית וגן
92 | נווה אליעזר
5 | חמי טבריה
53 | עיילבון: מחלף
53 | עמק הירדן: מכללת עמק הירדן
59 | חצור הגלילית: מסוף
59 | טבריה: תחנה מרכזית
112 | מודיעין מכבים רעות: לב העיר
85 | בני ברק: קרית הרצוג
88 | מרכז מסחרי
94 | כאבול: בית מרקחת
252 | חיפה: מרכזית המפרץ
1 | אחוזת מישורים
75 | קריית שמואל
76 | גאולים שיכון א'
97 | שיכון ד
70 | ישיבה תיכונית
80 | וייצמן
211 | קדר: מרכז
211 | ירושלים: חניון הלאום
458 | דימונה: בית ספר יצחק שדה
55 | דימונה: כפר הסטודנטים
90 | פרדס חנה כרכור: מרכז
81 | צופית
50 | עספיא: שכונה מערבית
160 | מודיעין מכבים רעות: לב העיר
292 | ביתר עילית: גבעה ג'
185 | נווה אילן: מרכז
356 | בני ברק: מגדלי ב.ס.ר
96 | ביר אל מכסור: מרכז
159 | רמלה: פיקוד העורף
156 | תל אביב יפו: תחנה מרכזית
245 | תל אביב יפו: תחנה מרכזית
451 | רמלה: קניון רמלוד
323 | באר שבע: תחנה מרכזית
138 | פתח תקווה: תחנה מרכזית
478 | תל אביב יפו: רכבת מרכז
454 | בית שמש: רמת אבי עזרי
478 | ראש העין: פארק תעשיה אפק
364 | כרמיאל: תחנת הרכבת
364 | צפת: תחנה מרכזית
69 | מג'דל שמס: קניון פאריד מול
151 | עפולה: תחנה מרכזית
147 | ג'יש: אזהת ג'יש
149 | כרמיאל: תחנת הרכבת
325 | חיפה: מרכזית המפרץ
22 | מרכז חינוכי הדסים
186 | בית מאיר: מרכז
188 | עין ראפה: מרכז
32 | קרית שמונה: תחנה מרכזית
24 | מסוף אוטובוסים
316 | בני ברק: קניון איילון
316 | ראשון לציון: תחנה מרכזית
110 | מבוא חורון: מרכז
217 | טכניון
70 | נשר: גבעת נשר
177 | תרדיון: פארק תעשיות משגב
2 | נחל בקע
424 | בית שמש: חזון עובדיה
36 | בית רימון: מרכז
469 | באר שבע: תחנה מרכזית
4 | אצטדיון טרנר
5 | רכבת בש צפון
5 | מסוף חצרים
1 | מתנס
213 | יבנה: תחנה מרכזית
4 | גילה
455 | אשדוד: מסוף בני ברית
584 | נתניה: קרית צאנז
988 | בני ברק: מגדל המים
442 | ביתר עילית: גבעה ב
54 | נתיבות: תחנת הרכבת
44 | שוק עירוני
959 | ירושלים: תחנה מרכזית
85 | רחוב החשמל
88 | קצרין: קניון לב קצרין
27א | אבן ספיר: אבן ספיר
28 | מלון רימונים
19 | מודיעין מכבים רעות: לב העיר
56 | שטראוס
56 | רמת שלמה
65 | לכיש: צומת קוממיות
9 | עכברה
54א | חדרה: תחנת הרכבת
53 | בני ברק: קהילות יעקב
53 | תל אביב יפו: תחנה מרכזית
12 | ברנע
13 | מסוף שמשון
27 | רחובות: ת.רכבת רחובות
80 | חולון: מקווה ישראל
63 | רכבת ספיר
63א | מסוף עין התכלת
74 | קרית גת: אתרי המקרא
79 | אור עקיבא: אזור תעשייה צפון
79 | חדרה: תחנה מרכזית
304 | תל אביב יפו: רכבת מרכז
982 | צפת: תחנה מרכזית
979 | בני ברק: בית עלמין
988 | קרית גת: רמות דוד
174 | חיפה: אוניברסיטה
65 | הוד השרון: גיל עמל
421 | ירושלים: רמת שלמה
49 | כפר ורדים: הפרחים
37 | כפר סבא: תחנה מרכזית
37 | בית ברל: מרכז
300 | ירושלים: בנייני האומה
145 | בית ברל: מרכז
421 | בני ברק: אזור התעשייה
423 | בני ברק: אזור התעשייה
429 | ירושלים: רוממה
29 | שוהם: מסוף שוהם
80 | בנימינה גבעת עדה: אזור תעשיה
32 | משואה
80א | חיפה: קריית שמואל
57 | עפולה: תחנת הרכבת
180 | סח'נין: המכללה
280 | עמק יזרעאל: מסעף
440 | צפת: תחנה מרכזית
453 | אלעד: נווה יצחק
183 | נירית: מרכז
63א | רכבת סגולה
63 | הדר גנים
440 | נצרת: ביג פאשן
238 | תל אביב יפו: מסוף כרמלית
217 | תחנת הרכבל
6 | בי''ס אלקאוס
241 | כפר יונה: חטיבת ביניים עתיד
279 | אלעד: מסוף אוטובוסים
70 | חיפה: מרכזית המפרץ
71 | נשר: רמות יצחק
64 | תל אביב יפו: מסוף כרמלית
590 | אלעד: מסוף אוטובוסים
281 | מודיעין עילית: אזור תעשיה
281 | אלעד: מסוף אוטובוסים
365 | אופקים: פארק אופקים
80 | כפר חב''ד: בית רבקה
82 | מילצן
95 | מרכז
144 | חולון: מוזיאון אגד
80 | רחובות: צומת בילו
82 | ראשון לציון: נאות אשלים
966 | ירושלים: תחנה מרכזית
32 | בית ברל: מרכז
296 | ירושלים: סנהדריה המורחבת
296 | ביתר עילית: גבעה ב
72 | כיכר שקנאי
72 | הדרים
76 | אלונים
79 | אלונים
82 | כיכר שקנאי
157 | תל אביב יפו: תחנה מרכזית
80 | חלמיש
80 | מעוף
87 | חולון: מוזיאון אגד
93 | המייסדים
553 | פתח תקווה: מסוף משה ארנס
64 | אניעם: מרכז
86 | קצרין:  ביס נופי גולן
89 | העיר העתיקה
165 | פתח תקווה: רכבת קרית אריה
554 | ערד: מלונות
951 | מגדל העמק: נוף העמק
720 | באקה אל ע'רביה: ביס אבן חלדון
62 | טבריה: אולפנת אורט אמונה
92 | שכונה ג'
54 | קרית ספר
58 | נתיבות המשפט
111 | מודיעין מכבים רעות: הנחלים
82 | צופית
83א | שבעת המינים
549 | קוממיות: מרכז
300 | שבזי
958 | באר שבע: תחנה מרכזית
121 | אריאל: אוניברסיטה
55 | אזור תעשיה
51 | נטור: מרכז
284 | אריאל: אוניברסיטה
25 | כרמל: מרכז
669 | באר שבע: תחנה מרכזית
640 | נתניה: את ספיר צפון
474 | תל אביב יפו: אוניברסיטת תא
474 | לוד: גני אביב
74 | גיתה: מרכז
471 | חיפה: לב המפרץ
30 | קרית האמנים
30 | קרית מנחם בגין
87 | רמת טבעון
96 | שכונה ותיקה
46 | נצרת: גן התעשייה
70 | תחנה מרכזית
192 | ירושלים: בנייני האומה
691 | חיפה: מרכזית חוף הכרמל
693 | בנימינה גבעת עדה: תחנת הרכבת
258 | באר שבע: תחנה מרכזית
23 | חזון עובדיה
80 | חטב גרינברג
69 | ג'סר א זרקא: מרכז
209 | ירושלים: חניון הלאום
11 | רמת טבעון
798 | מזרעה: מרכז
248 | חיפה: מרכזית המפרץ
581 | חיפה: רמת ויז'ניץ
685 | מודיעין עילית: מסוף
891 | אשדוד: רובע ג
882 | פתח תקווה: מ.רפואי רבין
375 | קרית גת: שער הדרום
377 | באר שבע: תחנה מרכזית
294 | רחובות: תחנה מרכזית
815 | נוה יעקב מזרח
821 | רמות ב
34 | גילת: מרכז הישוב
361 | באר שבע: תחנה מרכזית
361 | אשקלון: תחנה מרכזית
40 | מרחבים: מחנה חצרים
55 | גבעתי
302 | חיפה: מרכזית המפרץ
15 | כפר סבא: אזור תעשיה
43 | חצור הגלילית: מסוף
8 | כפר קרע: חאקורת אלעסלי
283 | אלעד: מסוף אוטובוסים
282 | יבנה: תחנה מרכזית
596 | נתיבות: תחנת הרכבת
174 | לוד: אזור תעשיה צפון
477 | ירושלים: רמת שרת
477 | אלעד: מסוף אוטובוסים
173 | רמת גן: שער מזרחי שיבא
51 | נתיבות: תחנת הרכבת
705 | חדרה: בית אליעזר
716 | נתניה: תחנה מרכזית
64 | ראשון לציון: נוה ים
252 | ראש העין: גבעת טל
473 | תל אביב יפו: תחנה מרכזית
473 | ראש העין: פסגות אפק
56 | מרכז
28 | אשדוד: תחנה מרכזית
144 | רמת הנגב: אוגדה
23 | רמת בית שמש ד
294 | אריאל: אוניברסיטה
183 | כסלון: מרכז היישוב
990 | רכסים: גבעה א
304 | אשקלון: המכללה האקדמית
16 | מרכז חינוכי הדסים
200 | בני ברק: אזור התעשייה
56 | נופי עלית
123 | מגדל אור
24 | רחובות: ת.רכבת רחובות
81 | צמח השדה
81 | לוד: גני איילון
153 | כפר חב''ד: בית רבקה
41 | חצור הגלילית: מסוף
43 | קצרין:  ביס נופי גולן
584 | מודיעין עילית: אזור תעשיה
238 | ירושלים: קבר רחל
691 | מרכז מיר''ב: מרכז
692 | חיפה: מרכזית חוף הכרמל
13 | קדימה צורן: מרכז
9א | בנימינה גבעת עדה: אזור תעשיה
9א | קיסריה: גן לאומי קיסריה
190 | חיפה: האיצטדיון
895 | מודיעין עילית: אבי עזרי
881 | מודיעין עילית: אזור תעשיה
872 | מודיעין עילית: מרכז
10 | פארק מישור
989 | קרית אתא: מרכז
461 | אשקלון: תחנה מרכזית
269 | בית אל: מרכז
97א | שכונה ותיקה
29 | נהריה: תחנה מרכזית
65 | באר שבע: מרכז רפואי סורוקה
112 | ירושלים: צלאח א דין
112 | בית דגן: חניון שפירים
800 | שמגר
92 | שיכון דרום
145 | כפר סבא: תחנה מרכזית
115 | ירושלים: שער יפו
115 | בית שמש: דובב מישרים
73 | מגדל: מרכז
850 | טבריה: תחנה מרכזית
159 | ירושלים: תחנת יפה נוף
2 | כיכר שקנאי
802 | הר נוף
803 | שמגר
812 | בית יעקב מרכז
296 | חיפה: אוניברסיטה
434 | חיפה: מרכזית המפרץ
68 | באר שבע: תחנה מרכזית
58 | נתניה: תחנה מרכזית
59 | ג'ת: מרכז
99 | גבעת יערה
181 | חיפה: מרכזית המפרץ
92 | הפרחים
6א | שחמון
357 | כפר חב''ד: בית רבקה
84 | זכרון יעקב: מול היקב
395 | פנחס ספיר
8 | האלון
174 | רעננה: מסוף אוטובוסים
97 | נוף כינרת
70 | שיכון ג
82 | תפארת טבריה
849 | גבעת זאב: האתרוג
977 | חיפה: מעונות גאולה
74 | ביס חבד
76 | ביס ארבל
81 | ביר אבו גוש
91 | ביר אבו גוש
107 | מודיעין מכבים רעות: לב העיר
36 | באר שבע: תחנה מרכזית
198 | בית שמש: קנה בושם
296 | הרצליה: שבעת הכוכבים
138 | בית שמש: תחנת הרכבת
893 | מודיעין עילית: אבי עזרי
27 | חיפה: אוניברסיטה
81 | בית ספר ג'
81 | דליה הצעירה
222 | תל אביב יפו: מסוף רדינג
694 | בנימינה גבעת עדה: תחנת הרכבת
50 | בנימינה גבעת עדה: תחנת הרכבת
48 | לבנים: מרכז
11 | חזון עובדיה
423 | ירושלים: רמות ג
23 | מרכז חינוכי הדסים
2 | אחוזת מישורים
14 | מרכז חינוכי הדסים
988 | חצור הגלילית: קריה חסידית
989 | נתניה: קרית צאנז
22 | שוהם: מסוף שוהם
182 | מטע: מרכז
692 | מרכז מיר''ב: מרכז
693 | מרכז מיר''ב: מרכז
1 | כיכר המייסדים
32 | שוהם: כיכר שקנאי
55 | קרית האמנים
694 | מרכז מיר''ב: מרכז
48 | טבריה: תחנה מרכזית
81 | הדקל
44 | פארק תעשיות קדמת גליל: מרכז
107 | תל אביב יפו: אוניברסיטת תא
87 | בי''ס שקד
95א | שכונה ותיקה
151 | אשקלון: תחנה מרכזית
793 | חיפה: מרפאת לין
23 | בית ברל: מרכז
174 | כפר מנדא: בנק לאומי
127 | מעלה אדומים: משטרת מחוז שי
62 | קצרין: קניון לב קצרין
991 | עפולה: תחנה מרכזית
22 | נהריה: תחנה מרכזית
90 | שיכון דרום
880 | באר שבע: תחנה מרכזית
325 | באר שבע: תחנה מרכזית
73 | כיכר שקנאי
587 | אופקים: בן גוריון
587 | מודיעין עילית: אזור תעשיה
685 | קרית גת: הבנים
65 | כפר סבא: רכבת נורדאו
429 | בני ברק: אזור התעשייה
428 | ירושלים: רוממה
80 | פרדס חנה כרכור: תחנת הרכבת
23 | טבריה: תחנה מרכזית
48א | גבעת התחמושת
29 | רמלה: תחנה מרכזית
53א | מסוף הר הצופים
504 | מודיעין מכבים רעות: רכבת פאתי מודיעין
18 | מודיעין מכבים רעות: לב העיר
55 | נווה דוד
81 | כפר חב''ד: בית רבקה
979 | צפת: תחנה מרכזית
983 | חצור הגלילית: קריה חסידית
793 | חיפה: מרכזית המפרץ
57 | קרית ספר
3 | בית ספר בכר
90 | ביס כרמים
126 | ירושלים: מ.מסחרי רמת אשכול
84 | דון יוסף נשיא
616 | נתניה: תחנת הרכבת
967 | צפת: תחנה מרכזית
87 | רמת חן
27 | בית אורן: מרכז
983 | ירושלים: סנהדריה המורחבת
76 | נשר: תל חנן
70א | נווה חוף
19 | אבן יהודה: רמת בן גוריון
92 | שכונה מערבית
143 | צפת: תחנה מרכזית
49 | אזור תעשיה
70 | בית ספר אביבים
78 | כיכר שקנאי
99 | חיפה: קריית שמואל
23 | תחנת הר הרצל
989 | צפת: תחנה מרכזית
96 | אעבלין: מרכז
242 | ירושלים: רמת שלמה
77 | מכמנים: מרכז
65 | באר שבע: תחנה מרכזית
182 | בית שמש: תחנת הרכבת
554 | ירושלים: גבעת שאול
77 | כפר ורדים: הפרחים
940 | חיפה: מרכזית חוף הכרמל
56 | נווה יהונתן
74 | כיכר שקנאי
70 | גבעולים
101 | תל אביב יפו: רכבת מרכז
87 | קצרין: מכללת אוהלו
85 | קריית חינוך אמית
77 | מרכז מסחרי
85 | יובלים
9א | גבעת רם
7 | מרכז
16א | תחנה מרכזית
91א | ביתר
74 | אלוני הבשן: מרכז
77 | חספין: מרכז
83 | רמות: מרכז
55 | מרכז
56 | נתיבות המשפט
57 | הכניסה ליישוב
24 | בית אלעזרי: מרכז הישוב
32 | בנימינה גבעת עדה: הארזים
2 | בית ספר בכר
2 | שיכון ותיקים
28א | ירושלים: מלון רימונים
293 | אריאל: אוניברסיטה
63 | טבריה: ישיבה תיכונית
285 | אריאל: פארק תעשיות מערב
14 | קצרין: קניון לב קצרין
295 | ביתר עילית: גבעה ב
57 | שכונה יא
72 | עמק הירדן: בית ספר בית ירח
82 | קצרין:  ביס נופי גולן
59 | נתיבות המשפט
210 | בני ברק: מגדלי ב.ס.ר
220 | בני ברק: שוק סיטונאי
220 | מודיעין עילית: מרכז
386 | אריאל: אוניברסיטה
300 | מודיעין עילית: אזור תעשיה
54 | נאות הפסגה
13 | בית יהושע: תחנת הרכבת
67 | נירית: מרכז
200 | מודיעין עילית: אזור תעשיה
58 | נופי עלית
53 | נאות הפסגה
797 | חיפה: תיכון עירוני א'
62 | באר שבע: את עמק שרה
82 | גבעה ב
63 | יונתן: מרכז
229 | בני ברק: קרית הרצוג
249 | מודיעין עילית: אזור תעשיה
447 | ירושלים: תחנה מרכזית
70א | נאות שקמה
10 | מבוא חמה: מרכז
12 | קצרין: קניון לב קצרין
13 | קלע: מצוק עורבים
14 | אל רום: מרכז
28א | עין כרם בי''ס חקלאי: תיכון אזורי
153 | מודיעין מכבים רעות: רעות
68 | רמת הנגב: מרכז
79 | כפר בתיה
82 | גבעה א
283 | אשדוד: רכבת עד הלום
282 | אלעד: מסוף אוטובוסים
595 | אלעד: מסוף אוטובוסים
270 | אלעד: מסוף אוטובוסים
139 | טירה: בית ספר טירה א
240 | כפר יונה: חטיבת ביניים עתיד
140 | נתניה: תחנה מרכזית
141 | נתניה: תחנה מרכזית
21 | בית שאן: תחנת הרכבת
89 | נחשונים: מרכז
253 | תל אביב יפו: רכבת מרכז
287 | פתח תקווה: מסוף משה ארנס
10 | הדר גנים
10 | מסוף הספורטק
14 | כפר קאסם: את לב הארץ
12 | נצרת: צומת הפיקוד
631 | חיפה: חוצות המפרץ
631 | חריש: מעוף
86א | שכונה מערבית
87 | מרכז העיר
94 | המייסדים
95 | קניון לב כרמיאל
95 | המייסדים
608 | תל אביב יפו: תחנה מרכזית
